,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,CLEAN_TP9,CLEAN_AF7,CLEAN_AF8,CLEAN_TP10
47:51.5,-3.739539216,-10.15309419,-4.433619436,-24.48479627,-1.759884661,-0.037526101,-0.139822763,3.387117432
47:51.5,-17.03624251,-12.57067661,-4.030689033,-11.59102338,-2.52165074,0.049182688,-0.10432912,2.088922724
47:51.5,-19.85675533,-12.57067661,-3.62775863,-13.60567539,-3.324789012,0.140298331,-0.067189792,0.728340908
47:51.5,-10.58935606,-10.958955,-2.418967421,-9.17344096,-4.118753217,0.232502546,-0.02848879,-0.673873762
47:51.5,-11.79814727,-11.3618854,1.207406206,-7.964649751,-4.914276694,0.326506108,0.011797458,-2.122293492
47:51.5,-20.25968574,-10.958955,1.610336608,1.302749516,-5.793874324,0.428226744,0.054273119,-3.664244348
47:51.5,-4.948330424,-11.3618854,2.416197414,7.34670556,-6.75817952,0.537763114,0.098992479,-5.301519025
47:51.5,-3.336608813,-11.3618854,3.22205822,-6.755858542,-7.77461269,0.652757621,0.145697329,-7.014865473
47:51.5,-6.157121633,-9.347233387,5.236710235,-14.4115362,-8.863840211,0.774717875,0.194562747,-8.816820908
47:51.5,1.901486426,-10.958955,4.027919026,-11.59102338,-9.964688654,0.89937287,0.245249176,-10.67541889
47:51.5,-8.574704051,-13.37653742,-0.807245809,-0.711902498,-11.07353096,1.026485504,0.297751526,-12.5891972
47:51.5,-7.365912842,-12.16774621,-1.210176212,-16.42618821,-12.23806629,1.159458358,0.352402013,-14.58502309
47:51.5,0.289764814,-10.15309419,2.013267011,-28.5141003,-13.44491289,1.297376762,0.409144655,-16.65643069
47:51.5,-6.962982439,-9.347233387,4.430849429,-7.561719348,-14.38322066,1.406854312,0.455357654,-18.32727689
47:51.5,0.289764814,-10.15309419,2.013267011,-28.5141003,-15.02658528,1.484877148,0.489802934,-19.5523392
47:51.5,0.289764814,-10.15309419,2.013267011,-28.5141003,-15.51106079,1.546440703,0.518361808,-20.55029463
47:51.5,0.289764814,-10.15309419,2.013267011,-28.5141003,-15.74770996,1.581954754,0.537387574,-21.18389238
47:51.5,0.289764814,-10.15309419,2.013267011,-28.5141003,-15.92637747,1.611409759,0.554216091,-21.73319838
47:51.5,0.289764814,-10.15309419,2.013267011,-28.5141003,-16.05286106,1.635464857,0.569116756,-22.20807173
47:51.5,-9.380564857,-10.5560246,4.833779832,5.734983949,-15.95119474,1.635384521,0.575097432,-22.34337678
47:51.5,-6.560052036,-10.5560246,2.819127817,-2.726554513,-15.65577771,1.614787084,0.573483743,-22.18975659
47:51.5,1.09562562,-12.16774621,0.804475803,6.943775157,-15.37315061,1.59648114,0.573245353,-22.08037094
47:51.5,8.751303275,-14.18239822,3.22205822,18.22582644,-15.09505876,1.57964866,0.574111021,-22.0044164
47:51.5,-4.545400021,-12.57067661,1.207406206,23.46392168,-14.74056197,1.555246926,0.572468333,-21.82853028
47:51.5,-3.739539216,-11.7648158,0.804475803,13.79359201,-14.35618666,1.528448232,0.570369841,-21.62868313
47:51.5,3.513208037,-11.7648158,2.013267011,-12.39688418,-13.7672641,1.480192619,0.560443561,-21.12927411
47:51.5,9.557164081,-11.7648158,-0.001385003,-36.97563876,-12.95924842,1.408891906,0.542074714,-20.30732713
47:51.6,16.40698093,-10.958955,3.624988623,-23.27600506,-12.05391995,1.327929399,0.520491292,-19.35753219
47:51.6,5.527860052,-11.7648158,4.833779832,-4.338276125,-11.00862224,1.232663989,0.493905632,-18.21294873
47:51.6,-10.99228647,-15.39118943,2.013267011,-13.60567539,-10.05557202,1.147290776,0.471051134,-17.20924842
47:51.6,-13.81279929,-14.18239822,-0.001385003,-7.561719348,-9.227862273,1.075337332,0.453246579,-16.39640349
47:51.6,-8.574704051,-14.98825903,-2.821897824,5.734983949,-8.382700513,1.001785606,0.434990924,-15.56424066
47:51.6,-8.574704051,-12.97360701,0.4015454,-1.517763304,-7.587492182,0.933680589,0.418839625,-14.81078294
47:51.6,3.513208037,-10.15309419,3.22205822,-11.59102338,-6.73247012,0.859746708,0.400814875,-13.98169107
47:51.6,1.498556023,-10.15309419,2.013267011,-5.949997736,-5.806214748,0.778787511,0.380481019,-13.06028009
47:51.6,-21.06554654,-8.944302984,1.610336608,-11.99395378,-4.923018291,0.702656076,0.362084933,-12.21027721
47:51.6,-10.58935606,-9.75016379,1.610336608,-9.576371363,-4.060417179,0.6290487,0.344816125,-11.40019972
47:51.6,-2.127817604,-9.347233387,2.416197414,-10.78516257,-3.00074222,0.535007217,0.320228292,-10.30791862
47:51.6,-8.977634454,-10.958955,0.804475803,-14.00860579,-1.740337264,0.420127173,0.288162003,-8.927517591
47:51.6,-10.18642566,-11.7648158,0.804475803,-5.949997736,-0.369242664,0.293953339,0.252155863,-7.39353545
47:51.6,-14.61866009,-9.75016379,-0.001385003,-6.755858542,1.167499598,0.150686357,0.21007472,-5.624564966
47:51.6,-16.63331211,-6.123790163,3.624988623,-5.949997736,2.713646383,0.006754572,0.167933728,-3.850459962
47:51.6,7.542512067,-4.914998955,6.042571041,-11.59102338,4.259350387,-0.136797638,0.126120365,-2.085948069
47:51.7,19.63042415,-5.317929358,3.624988623,-6.755858542,5.928340919,-0.292996439,0.079855806,-0.148563843
47:51.7,-6.962982439,-8.138442178,2.416197414,-5.949997736,7.686402465,-0.458241744,0.030459601,1.91129113
47:51.7,19.63042415,-5.317929358,3.624988623,-6.755858542,8.995028132,-0.581473836,-0.006523854,3.450749799
47:51.7,19.63042415,-5.317929358,3.624988623,-6.755858542,9.813556594,-0.65899268,-0.030065728,4.425442259
47:51.7,19.63042415,-5.317929358,3.624988623,-6.755858542,10.37020818,-0.712192815,-0.046525581,5.10124732
47:51.7,19.63042415,-5.317929358,3.624988623,-6.755858542,10.51253156,-0.726666285,-0.051546674,5.297432622
47:51.7,19.63042415,-5.317929358,3.624988623,-6.755858542,10.57971165,-0.734895145,-0.055219664,5.427547804
47:51.7,-10.18642566,-12.97360701,2.819127817,-17.63497942,10.58191234,-0.737841493,-0.057836431,5.503683107
47:51.7,5.930790455,-9.75016379,7.251362249,-18.03790982,10.21122721,-0.706208561,-0.050413955,5.155523999
47:51.7,-11.39521687,-8.541372581,6.042571041,-22.87307466,9.529968272,-0.6459856,-0.034826463,4.459633254
47:51.7,-25.90071138,-8.541372581,3.22205822,-21.26135305,8.880898419,-0.589203538,-0.020530756,3.812609668
47:51.7,-9.380564857,-10.5560246,2.819127817,-24.08186587,8.248864633,-0.534394849,-0.007060746,3.19553776
47:51.7,-2.530748007,-12.16774621,3.624988623,-7.158788945,7.503371738,-0.469483247,0.009073508,2.460604945
47:51.7,16.00405053,-6.526720566,8.863083861,-2.32362411,6.721437455,-0.401656447,0.025755983,1.696669765
47:51.7,23.25679778,-3.303277343,8.057223055,-38.58736037,5.609142259,-0.30330807,0.051226304,0.559893868
47:51.7,-19.05089453,-6.526720566,4.027919026,-17.23204902,4.142826662,-0.172238191,0.086126939,-0.976801929
47:51.7,-19.45382493,-8.541372581,4.430849429,-5.144136931,2.526526563,-0.027575296,0.124771209,-2.675683892
47:51.7,5.124929649,-6.123790163,5.639640638,-8.770510557,0.688779088,0.137385832,0.169156013,-4.620165994
47:51.7,-7.365912842,-3.706207746,8.057223055,-3.129484916,-0.956925303,0.283033967,0.206967724,-6.305744855
47:51.7,-13.00693848,-4.109138149,8.863083861,-1.920693707,-2.352591286,0.403847226,0.236510881,-7.662570293
47:51.7,-2.93367841,-2.094486134,10.87773588,7.34670556,-3.74873637,0.523710226,0.265139263,-8.993233047
47:51.7,3.513208037,-2.094486134,9.266014264,7.34670556,-5.025275921,0.6311203,0.289277814,-10.15124644
47:51.7,5.124929649,-2.094486134,9.668944667,-14.8144666,-6.379631322,0.745060978,0.314872009,-11.37939552
47:51.7,17.21284174,0.323096284,16.11583111,-25.29065708,-7.831296573,0.867377164,0.342481327,-12.70085915
47:51.7,-0.516095992,-5.317929358,16.92169192,-17.63497942,-9.175419755,0.978402931,0.36596646,-13.86457639
47:51.7,-33.95931943,-10.15309419,10.47480547,-26.49944829,-10.4519325,1.081966472,0.386519221,-14.91934481
47:51.7,-36.77983226,-4.512068552,10.07187507,-23.67893546,-12.04151764,1.21432381,0.415278215,-16.32393787
47:51.7,-28.7212242,2.337748298,11.68359668,-26.09651788,-13.94952127,1.375954118,0.4523719,-18.08399318
47:51.7,-27.51243299,6.367052327,12.89238789,-35.36391715,-16.01842024,1.551859545,0.49319548,-20.00979699
47:51.7,-39.60034508,1.531887492,17.32462232,-64.77783656,-18.34375754,1.751124075,0.540530065,-22.21607577
47:51.7,-54.50876998,-1.691555731,22.96564796,-73.23937503,-20.6501115,1.947453161,0.586257684,-24.36920367
47:51.7,-58.53807401,-3.303277343,22.15978716,-55.5104373,-22.91964748,2.139132775,0.629842081,-26.44727234
47:51.7,-80.29631577,-6.123790163,24.17443917,-68.40421019,-25.36891249,2.346793828,0.677625935,-28.71144016
47:51.8,-58.53807401,-3.303277343,22.15978716,-55.5104373,-27.93709872,2.564618377,0.727805194,-31.08771033
47:51.8,-58.53807401,-3.303277343,22.15978716,-55.5104373,-29.95852271,2.735126424,0.766422799,-32.93278246
47:51.8,-58.53807401,-3.303277343,22.15978716,-55.5104373,-31.38995599,2.854796285,0.792769166,-34.21054648
47:51.8,-58.53807401,-3.303277343,22.15978716,-55.5104373,-32.50028182,2.946437282,0.812101295,-35.16988882
47:51.8,-58.53807401,-3.303277343,22.15978716,-55.5104373,-33.10284401,2.993984382,0.820554371,-35.6318319
47:51.8,-102.8604183,-10.5560246,29.41253441,-77.67160946,-33.63207759,3.035406542,0.827662862,-36.02846445
47:51.8,-89.56371504,-10.5560246,33.84476884,-101.4445032,-34.09973998,3.071690934,0.833647118,-36.37039534
47:51.8,-102.8604183,-10.958955,35.05356005,-125.217397,-34.11963594,3.069318872,0.830249793,-36.27980323
47:51.8,-142.3475978,-16.19705024,36.66528166,-126.8291186,-33.77209458,3.035323484,0.819245501,-35.83691861
47:51.8,-137.1095026,-10.15309419,46.33561133,-135.6935875,-33.45750445,3.003565126,0.808364836,-35.40954624
47:51.8,-144.3622498,-8.541372581,49.96198496,-168.7338805,-33.15501463,2.972175846,0.797107647,-34.97572307
47:51.8,-171.7615172,-15.79411983,47.54440254,-192.1038439,-32.71704346,2.92882636,0.782765771,-34.40394585
47:51.8,-180.6259861,-12.97360701,55.2000802,-174.7778366,-32.23260656,2.881011567,0.767027083,-33.77509895
47:51.8,-178.2084037,-12.97360701,64.06454906,-180.8217926,-31.35037096,2.798756397,0.742862595,-32.75937174
47:51.8,-175.7908213,-16.19705024,62.45282745,-186.4628182,-30.04255143,2.679702865,0.709728169,-31.33101941
47:51.8,-187.475803,-18.61463265,60.03524503,-173.9719758,-28.55023458,2.544326477,0.672359885,-29.71384787
47:51.8,-201.9812975,-22.24100628,62.45282745,-173.166115,-26.78785209,2.385319671,0.629039251,-27.82734183
47:51.8,-203.5930191,-22.24100628,60.43817544,-177.5983494,-25.28995172,2.249560066,0.591646143,-26.20743016
47:51.8,-204.3988799,-22.64393668,62.04989705,-178.4042102,-24.12915624,2.143344832,0.561727814,-24.92500228
47:51.8,-187.8787334,-23.04686709,68.09385309,-192.5067743,-22.98671472,2.03886587,0.532335556,-23.66437789
47:51.8,-177.4025429,-32.71719676,67.28799229,-192.1038439,-22.01736715,1.949676395,0.50689263,-22.58024464
47:51.8,-198.7578542,-39.1640832,61.24403624,-168.7338805,-20.96109856,1.852828944,0.479484978,-21.40801629
47:51.8,-196.3402718,-31.10547515,62.85575785,-173.9719758,-19.79325451,1.7461743,0.44957668,-20.12332033
47:51.8,-166.9263524,-29.49375353,68.09385309,-187.6716095,-18.78060834,1.653163048,0.423148472,-18.99511423
47:51.8,-156.0472315,-33.12012716,64.46747947,-176.7924886,-17.87068084,1.569164506,0.399007492,-17.97001865
47:51.8,-183.8494293,-35.94063998,62.04989705,-146.9756388,-16.58128348,1.452178019,0.366703562,-16.572259
47:51.8,-192.3109678,-36.34357038,60.84110584,-129.246701,-14.90661187,1.301723913,0.326135053,-14.79680384
47:51.8,-170.552726,-37.14943119,55.2000802,-138.5141003,-13.04505675,1.135044649,0.281565934,-12.83837911
47:51.8,-173.3732388,-35.53770958,58.42352342,-143.7521955,-10.87594686,0.941637361,0.230388532,-10.57813638
47:51.8,-175.7908213,-35.94063998,57.21473221,-133.2760051,-8.750433699,0.752152096,0.180272147,-8.364255085
47:51.8,-151.6149971,-37.55236159,59.63231463,-132.0672139,-6.691267317,0.568572084,0.131711324,-6.219225696
47:51.8,-175.7908213,-35.94063998,57.21473221,-133.2760051,-4.42350706,0.36692798,0.078727992,-3.87120487
47:51.8,-175.7908213,-35.94063998,57.21473221,-133.2760051,-2.024857764,0.154005108,0.023021968,-1.397317696
47:51.8,-175.7908213,-35.94063998,57.21473221,-133.2760051,-0.319025745,0.002917719,-0.016281135,0.353009665
47:51.8,-175.7908213,-35.94063998,57.21473221,-133.2760051,0.641025134,-0.08157635,-0.037898736,1.323639034
47:51.8,-175.7908213,-35.94063998,57.21473221,-133.2760051,1.186053411,-0.12890937,-0.049579075,1.857625073
47:51.8,-142.3475978,-34.32891837,60.43817544,-134.4847963,1.085079528,-0.11855941,-0.045940764,1.716249663
47:51.8,-142.7505282,-34.73184877,56.005941,-120.7851626,0.877083006,-0.098255154,-0.039393434,1.452301055
47:51.8,-129.0508945,-31.10547515,56.40887141,-121.5910234,0.57622585,-0.069248872,-0.03026145,1.08025499
47:51.8,-115.3512608,-29.49375353,57.21473221,-102.6532944,-0.296217922,0.010922419,-0.007457212,0.107241485
47:51.8,-115.7541912,-33.12012716,55.2000802,-78.88040067,-1.640761655,0.133460162,0.026739268,-1.365009111
47:51.8,-108.0985136,-29.49375353,52.37956738,-89.75952155,-2.964581488,0.254463354,0.060738969,-2.824076854
47:51.9,-97.6223231,-31.10547515,50.76784577,-84.52142631,-4.293953705,0.376258351,0.09514641,-4.296897613
47:51.9,-89.96664544,-37.955292,52.37956738,-73.64230543,-5.810364329,0.515060883,0.134274904,-5.97348575
47:51.9,-92.78715826,-30.29961434,49.15612415,-70.0159318,-7.404550698,0.661137556,0.175554874,-7.740228096
47:51.9,-75.86408134,-19.42049346,41.0975161,-78.07453986,-9.510332735,0.853090685,0.229148114,-10.04705099
47:51.9,-79.49045497,-18.61463265,36.66528166,-88.55073034,-12.16220634,1.094001731,0.295873785,-12.93005151
47:51.9,-100.0399055,-18.21170225,36.66528166,-68.00127979,-15.06322002,1.357441936,0.36877114,-16.08111047
47:51.9,-77.47580295,-13.37653742,35.85942086,-76.05988785,-18.31924482,1.652837708,0.450325467,-19.61018411
47:51.9,-65.38789086,-13.77946782,28.2037432,-101.4445032,-21.264575,1.921205338,0.525178634,-22.83362682
47:51.9,-71.43184691,-16.19705024,23.36857837,-77.67160946,-23.80929223,2.154571995,0.591250799,-25.65894208
47:51.9,-66.59668207,-14.18239822,20.54806555,-54.30164609,-26.3500092,2.388119303,0.657729715,-28.49451665
47:51.9,-63.77616925,-7.735511775,17.32462232,-58.33095012,-28.69424932,2.604796189,0.72017764,-31.14276702
47:51.9,-55.31463079,-3.303277343,12.08652708,-61.95732374,-31.16685827,2.83337199,0.786076735,-33.93694248
47:51.9,-40.40620588,-3.706207746,7.251362249,-62.76318455,-33.79870416,3.076593163,0.856149816,-36.90905027
47:51.9,-38.79448427,1.531887492,2.013267011,-73.64230543,-36.2573869,3.305022072,0.922741412,-39.71811117
47:51.9,-40.80913628,5.158261119,-0.807245809,-63.97197576,-38.6086389,3.524487277,0.987372151,-42.4317485
47:51.9,-37.18276266,5.561191522,-1.210176212,-60.34560213,-41.45210123,3.788190989,1.063943218,-45.66769742
47:51.9,-26.30364178,9.590495551,-6.045341047,-71.62765341,-44.79508867,4.096795761,1.152636837,-49.4338575
47:51.9,-10.99228647,12.81393877,-10.88050588,-57.52508931,-48.3913704,4.428460251,1.247749516,-53.47670496
47:51.9,-7.365912842,14.82859079,-14.10394911,-39.39322118,-52.39113755,4.796518034,1.352770618,-57.95118044
47:51.9,-17.84210332,16.037382,-18.93911394,-24.48479627,-56.3577861,5.162259072,1.457603717,-62.40822958
47:51.9,,,,,-60.26324548,5.523202299,1.561606881,-66.81918856
47:51.9,-7.365912842,14.82859079,-14.10394911,-39.39322118,-64.44961911,5.909700186,1.672710817,-71.53648056
47:51.9,-7.365912842,14.82859079,-14.10394911,-39.39322118,-68.82044924,6.313207992,1.788691816,-76.46109491
47:51.9,-7.365912842,14.82859079,-14.10394911,-39.39322118,-72.18190332,6.623068725,1.877456843,-80.23600958
47:51.9,-7.365912842,14.82859079,-14.10394911,-39.39322118,-74.45083464,6.831425834,1.936631162,-82.76269437
47:51.9,-7.365912842,14.82859079,-14.10394911,-39.39322118,-76.11805399,6.984056321,1.979673307,-84.60666247
47:51.9,-6.560052036,18.85789482,-18.53618354,-38.58736037,-76.84707175,7.04973283,1.997502251,-85.38440929
47:51.9,-4.948330424,20.87254683,-19.74497475,-52.28699407,-77.40542942,7.099276377,2.010450246,-85.95972647
47:51.9,-15.0215905,18.85789482,-26.5947916,-8.367580154,-77.81418328,7.13465651,2.019099961,-86.35702725
47:51.9,0.289764814,18.85789482,-31.02702603,23.06099128,-77.38431288,7.092127005,2.005040313,-85.79631394
47:52.0,20.83921536,22.88719885,-36.26512127,23.86685208,-76.25690295,6.984695174,1.971998792,-84.43607958
47:52.0,58.71467324,26.91650288,-39.48856449,6.943775157,-75.16669621,6.880962266,1.94019104,-83.12486091
47:52.0,74.02602855,27.72236368,-42.30907731,3.720331934,-74.07732223,6.777602784,1.908681953,-81.82254293
47:52.0,51.46192599,25.30478126,-41.50321651,21.44926966,-72.71341175,6.648800443,1.869796483,-80.20827056
47:52.0,56.70002122,21.67840764,-41.90614691,34.34304256,-71.23863558,6.509858434,1.828058016,-78.47164385
47:52.0,66.7732813,22.88719885,-44.72665973,40.789929,-69.01345842,6.301242795,1.766036435,-75.8788578
47:52.0,94.5754791,27.31943328,-45.12959013,32.32839054,-65.98641986,6.018153001,1.682319795,-72.37059524
47:52.0,87.32273185,26.11064207,-49.15889416,42.40165062,-62.59758821,5.701616987,1.588959915,-68.45346312
47:52.0,73.22016774,21.67840764,-51.97940698,60.53351875,-58.69089943,5.337110577,1.481706853,-63.94849325
47:52.0,80.06998459,20.06668603,-52.38233738,69.80091802,-55.21083619,5.011674254,1.385480362,-59.91573705
47:52.0,73.22016774,20.06668603,-51.17354618,91.55915977,-52.28678262,4.737280778,1.303740011,-56.50172964
47:52.0,83.69635822,18.05203401,-46.33838134,94.37967259,-49.35152225,4.461551121,1.221421016,-53.06699775
47:52.0,89.74031426,14.82859079,-45.12959013,80.68003889,-46.67843349,4.209689526,1.145746201,-49.91865471
47:52.0,110.6926952,14.42566039,-43.92079892,75.44194366,-43.81036355,3.939666443,1.064747222,-46.54629943
47:52.0,101.8282264,12.41100837,-39.89149489,71.41263963,-40.70288764,3.647376615,0.977241498,-42.89977024
47:52.0,90.94910547,11.20221716,-39.08563409,82.29176051,-37.8259071,3.376084138,0.895589394,-39.50537912
47:52.0,98.20185273,11.20221716,-39.08563409,89.14157736,-35.08668907,3.117261101,0.817361029,-36.25953084
47:52.0,100.2165047,6.76998273,-39.89149489,89.54450776,-31.62586444,2.791504089,0.719689536,-32.19215164
47:52.0,99.41064394,2.337748298,-39.08563409,76.65073486,-27.43196288,2.397733164,0.602250948,-27.28975361
47:52.0,102.6340872,1.128957089,-39.08563409,86.72399494,-22.85860056,1.968645873,0.474477315,-21.95215999
47:52.0,111.498556,3.94946991,-36.66805167,91.96209018,-17.69011272,1.484308259,0.330623409,-15.93573311
47:52.0,99.41064394,5.158261119,-32.23581724,75.44194366,-12.54997781,1.002280241,0.187234697,-9.94298419
47:52.0,111.498556,3.94946991,-36.66805167,91.96209018,-7.478115627,0.526247237,0.045370545,-4.018893276
47:52.0,111.498556,3.94946991,-36.66805167,91.96209018,-1.984729048,0.010967214,-0.107989033,2.389059214
47:52.0,111.498556,3.94946991,-36.66805167,91.96209018,3.792717998,-0.530872597,-0.269199395,9.126078899
47:52.0,111.498556,3.94946991,-36.66805167,91.96209018,8.60783191,-0.98079977,-0.402009328,14.69636301
47:52.0,111.498556,3.94946991,-36.66805167,91.96209018,12.38958643,-1.33191533,-0.504215222,19.01070474
47:52.0,99.81357434,0.323096284,-36.26512127,79.47124769,15.62512915,-1.630791697,-0.590235635,22.66092762
47:52.0,96.59013111,1.128957089,-33.44460845,89.54450776,17.96786406,-1.844444903,-0.649953246,25.23002593
